TARGET,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.001376844,-0.006751822,-0.004438642,-0.00753782,0.001596143,-0.004723769,2.58E-06,-0.004613093,0.007440078,-0.005049975,0.005828358,0.000476088,0.006214422,0.004596407,0.005154844,0.000222354,0.001771523,-0.003393239,-0.004515341,0.005228571,0.006732239,-0.003208269,0.00471521,-0.00202543,-0.006371334,-0.004879716,0.001476645,-0.00362438,-0.005268728,-0.007439607,0.002331934,0.00362232,0.003083683,-0.007234207,0.002597305,-0.000982584,-0.005940681,0.000968258,-0.007374328,-0.001780685,0.001263278,0.005407867,0.004700147,-0.001658212,0.001152313,-0.003251338,-0.001579059,0.006238744,-0.002771634,-0.000848465,-0.007460866,0.006864371,-0.006004149,0.002742555,-0.007225723,0.001311731,-0.006654083,-0.002783106,0.005653582,-0.000340262,-0.003142014,-0.00732858,-0.006002436,0.007739371,-0.005352739,0.007315492,0.005728046,-0.002704741,-0.002202863,-0.002344663,0.00593243,0.001429961,0.007115146,0.004034526,-0.002726117,-0.001201129,0.000868898,0.00104317,0.003842611,-0.005489018,-0.007706647,-0.007759797,-0.005201633,-0.004322588,-0.007035974,7.92E-05,-0.002480542,0.002150847,0.004627045,-0.001859332,0.002442997,0.00238233,0.004020249,0.007376574,0.003340752,0.000885043,0.001939959,-0.000675941,-0.005549323,0.000105645,0.003426899,-0.005324288,0.003623008,-0.001582125,0.00231917,-0.002166696,-0.004965551,-0.006041293,4.29E-05,-0.003741001,-0.001372722,0.002729173,-0.004586588,-0.000641212,-0.006801078,0.004046032,0.007627438,-0.004139233,-0.000964331,-0.007209361,0.003208245,-0.004727737,0.000441756,-0.001999492,-0.003439448,-0.006123671,0.005689067,0.002173038
0,-0.006532219,0.007294855,0.001788578,0.005861462,0.004805638,0.007756522,-0.002102225,0.002228535,0.000716274,0.003714111,0.002237528,-0.005907493,0.007283693,-0.00144335,-0.007720384,0.004470707,0.005064612,-0.003890477,0.003610847,-0.001160869,0.003138758,-0.00649975,0.003432361,-0.001100072,0.002440765,-0.003748121,0.007047461,0.002690759,-0.005117405,0.006607634,0.004930527,0.004196412,0.006858872,0.000162804,0.002119326,0.002118142,0.003417772,-9.89E-05,0.003658821,-0.000784867,0.002448088,0.006793759,-0.001067672,0.000250184,-0.001200079,-0.000999891,0.002242338,-0.007062454,0.004716749,-0.00411694,-0.004088238,0.005378273,-0.001430635,-0.006788981,-0.003266865,-0.00462618,0.001376943,0.005844821,0.004336617,0.006038093,0.006396606,-0.000636769,-0.006501121,0.002614636,0.006549914,-0.004431074,-0.007638589,0.000728417,-0.002170338,-0.000398069,-0.001461176,0.003313881,0.000908296,0.004632765,0.004020078,-0.004552033,-0.001509106,0.006997525,-0.002016679,0.004457918,-0.004169787,-0.001648186,0.003201471,0.007601636,0.006036044,-0.001726646,-0.006985442,0.00329326,0.00472588,-0.005437422,-0.004659174,0.007664755,-0.003696484,0.007373496,-0.00732494,0.007638832,-0.004612114,0.004386485,0.001694487,-0.006702841,-0.004552219,-0.003093792,0.005678921,-0.007425442,-0.000641364,0.00016079,-0.001488055,0.001860212,0.005162157,0.007468941,-0.005319262,-0.003352132,-0.00748957,0.001522901,-0.002904593,0.007676085,0.004637209,0.002680621,0.007548043,0.005373932,-0.006073827,0.007067676,0.005035945,-0.007221401,0.005867398,0.001699039,-0.001451507,0.00011831
0,-0.005468164,-0.002690743,-0.001901165,-0.001723962,0.002705052,0.005928816,-0.007679117,-0.00742364,-0.006748828,-0.000714962,0.002035416,0.00651692,0.004133248,-0.007189706,0.006117157,0.002050516,0.004866311,-0.000201755,0.006430296,-0.001076849,-0.005546081,0.003854645,0.003370091,0.004801299,-0.006204881,0.002594047,0.005773868,-0.006542852,-0.001916399,0.005257234,0.007182185,0.005215783,0.00603338,-6.92E-06,-0.003234588,0.005220381,0.004751981,-0.004744569,-0.003431844,-0.000912503,0.006628708,-9.32E-05,0.00639132,-0.001871459,0.007213833,0.003388131,-0.000889158,0.007342526,-0.007178964,-0.005507156,-0.004819575,-0.00025917,0.000255479,0.001786717,0.000797916,-0.006829915,0.003170742,0.005298903,0.005283131,-0.006057431,-0.006391508,-0.005834522,-0.003515746,-0.006005785,-0.003641684,-0.004566825,-0.007372432,0.006224474,-0.004978537,-0.00310255,0.002671668,-0.001596735,0.005354717,9.34E-05,0.002940916,0.005339962,-0.005268632,0.006991407,-0.007163366,-0.001838787,-0.006941523,-0.003127186,-0.006081379,-0.005032143,0.006361181,-0.004301569,-0.001782921,0.002168899,-0.00197933,-0.001533957,0.005129408,0.005180312,4.31E-05,-0.001169292,0.002573888,0.006320089,-0.006828192,0.002149197,0.00773795,0.002632948,0.002558301,-0.002253157,0.004693854,0.00521581,0.002302631,0.005066356,0.001759646,0.007699738,-0.006919383,0.006977302,-0.007530354,0.00185269,0.006274932,0.002864696,-0.000907166,-0.006473369,-0.007484488,-0.004446139,0.00638052,0.005878366,-9.58E-05,0.004719587,0.005167926,0.004524455,-0.003089085,-0.006289523,-0.006162766,0.000455518
0,-0.000910565,-0.006540877,0.004333978,-0.001069017,-0.001607581,0.005520213,0.006115448,0.005833206,0.005064313,0.006770768,0.00221795,-0.005718492,0.003948428,0.002893761,-0.002066609,0.001406428,0.003560911,-0.003507087,-0.00222652,-0.005181292,-0.005602103,-0.005521137,0.003834532,0.000120512,-0.000181481,0.004773486,-0.001577913,0.006046873,0.005034634,0.006159001,0.004493726,0.006270478,-0.002585881,-0.00427246,-0.002413536,0.0046314,0.005934599,0.007782104,-0.006411634,-0.002374994,-0.006521598,-0.000257399,0.000172136,-0.003988105,0.006722333,-0.001493326,0.003816391,0.002015849,-0.000822895,-0.006447527,-0.002069536,0.006248308,-0.00212945,-5.62E-05,0.004038716,-0.007598945,0.004272557,-0.004366363,0.007313857,0.006460738,-0.00403199,0.005278201,0.000875735,0.006860287,-0.007144366,0.000148577,0.005409479,0.003322588,-0.005048958,-0.004561259,-0.006090358,-0.002356964,-0.006923237,0.001743362,0.002504943,0.00651542,-0.003250856,-0.002867037,0.001364538,-0.006424832,-0.006632365,-0.003418873,0.005275147,-0.006391805,0.005748722,0.003010036,0.001153145,-0.00685755,-0.006760304,0.000696402,8.83E-05,-0.000453354,0.006867652,0.004327939,-0.004256607,-0.00322058,-0.003358026,-0.001098661,-0.002192611,0.002561457,0.006341637,0.005083416,0.006498448,-0.003997208,0.004168191,0.007222839,0.001261887,-0.000469038,0.000666517,0.00373762,-0.00575425,-2.55E-05,0.005238465,-0.00284232,-0.000728061,0.00101885,0.000607169,0.001971271,-0.005153523,0.007262525,0.000615907,-0.000197378,-0.003169774,0.005398163,0.003878143,0.007658152,-0.004655915,0.004546762
0,0.004441321,0.007428969,-0.004202809,0.002272002,-0.005222922,-0.00555779,-0.002555622,-0.006136305,-0.005302563,-0.001106852,-0.007325546,0.001072325,0.00645622,-0.000820476,-0.000846531,0.005397758,0.005262716,0.001753786,-0.001715685,0.006736828,-0.005634748,0.006624116,0.001025474,0.000557561,0.007724951,-0.001671431,-0.006397864,-0.004988571,-0.005931874,0.003163267,-0.006538147,0.002013777,0.007250005,0.0004606,-0.006930795,0.006472713,0.006376291,-0.001522911,0.00490066,1.71E-05,0.005678033,0.000261606,0.006632507,-0.002867353,-0.006844772,-0.000893819,-0.00184384,-0.000927537,0.006034038,0.000819207,-0.006060415,-0.000877907,0.00457109,-0.002455741,0.004117528,-0.004726702,0.003988319,0.005580253,-0.004837434,0.000248098,-0.006841119,0.005593263,-0.003338208,0.00701902,0.003907177,-0.003225095,0.001134652,0.001561144,0.004919727,0.006990106,-0.001533127,-0.004628773,1.04E-05,-0.003697174,0.001422001,0.001040388,-0.00195002,-0.006318709,-0.004970256,-0.006323408,-0.002721951,-0.005994801,-0.00378095,0.006898922,-0.001188579,0.006606708,-0.004842324,0.007300528,0.007486519,-0.001390471,0.005361215,-0.005647847,-0.006419451,0.002643256,0.003603525,-0.001963739,-0.004898847,-0.00077688,-0.002303467,-0.005751975,0.001319307,-0.005802402,-0.002228396,-0.005292453,-0.00321654,0.005943851,0.003258328,0.003713374,-0.003349658,0.002797851,0.001406478,-0.000745823,-0.006892378,0.004219909,-0.003789428,-0.002447045,-0.004182212,-0.005864647,-0.001748374,-0.001553368,0.002515672,0.003120957,-0.004558802,0.002916661,-0.002261325,0.007579916,0.003640892,0.001865445
0,0.002744608,-0.005979637,-0.003968041,-0.00369144,0.005671393,-8.36E-05,-0.002973518,-0.000790436,-0.005397644,-3.05E-06,0.005550977,0.002765673,-0.007490171,-0.003539788,0.002948829,-0.000130499,-0.004545333,-0.007676476,-0.00695155,0.003574636,0.002923884,0.001330876,-0.00064446,-0.004708041,0.002876028,0.005091302,-0.007575024,0.000729471,0.004645493,0.001868721,-9.78E-05,-0.003688454,0.000779578,0.002018428,-0.006550068,-0.005872974,0.005316436,-0.002023257,0.003020327,-0.003875633,0.003945204,0.007213626,-0.00407457,0.005944482,0.007434145,0.002863755,0.005168369,-0.0049689,0.006239811,-0.005377573,0.004612829,-0.002985697,-0.007723372,-0.004548879,-0.005711607,-0.00436034,0.007455612,0.000419477,0.005206714,0.001643345,-0.004979875,0.000850848,-0.000554582,0.005016435,0.003560686,-0.00191885,0.006086426,-0.00713129,0.007164183,-0.004440856,-0.002084039,-0.00360123,-0.005934919,-0.006754169,-0.004611939,-0.006970937,-0.002728361,-0.006875529,-0.000214154,-0.00608437,-0.003377413,4.29E-05,-0.000320014,-0.000997488,-0.003420031,0.005733143,0.005137189,0.003761857,-0.004703601,-0.002255788,-0.007560488,-0.006126811,-0.006724261,0.001118173,-0.006156849,0.007218784,0.005628405,-0.002076682,-0.007005032,0.007255641,-8.15E-05,-0.000713435,-0.005304529,-0.003802286,-0.007393105,0.00194589,0.004667508,0.005332085,0.007700245,-0.006225214,0.000501407,0.006457326,-0.007103061,-0.001654889,0.006650394,-0.001650671,0.000549622,0.003052507,-0.000265311,0.005035957,0.001989076,-0.00607566,-0.00125561,-0.00107898,0.005957023,0.003681301,0.00358342,-0.000742461
0,0.00744449,0.003005947,-0.006274917,0.000653137,-0.000124117,0.004452544,0.006693677,-0.003583126,-0.000631033,-0.007589774,-0.001243461,0.004247719,-0.004530123,-0.001588148,0.001917499,0.006951442,-0.006128589,-0.007588386,-0.003572918,-0.001201609,-0.005790123,-0.00038915,0.007236254,-0.001513866,-0.007276797,-0.004468923,-0.00225769,-0.002517888,-0.004772135,-0.006238963,-0.000701793,-0.002194178,0.004784205,-0.002536721,0.00592177,0.003069227,0.001020012,-0.005912351,-0.00015925,0.006448361,0.002633873,-0.004629956,9.77E-05,-0.001922772,-0.006517971,0.006142219,-0.001033107,0.007400171,-0.000987079,0.007362622,-0.005743278,0.003727782,-0.003973408,0.004217462,-0.003630659,-0.001807221,-0.0043582,0.003991716,-0.006335739,-0.006092859,-0.005004688,0.001905027,-0.003877578,-0.004509809,0.005167371,-0.001383429,-0.002064276,-0.006033415,0.004096838,-0.007397294,-7.87E-05,-0.005382754,0.005007505,-0.000921981,0.005588763,0.004109139,0.002271538,-0.004110246,-0.00158933,-0.005988711,-0.007171203,-0.006710959,0.005244461,-0.000724277,-0.005206778,-0.001540232,0.002813774,4.76E-05,0.004353877,0.000877277,-0.001246095,-0.003397173,0.003058689,-0.00384704,-0.005495255,0.007438932,0.006487678,-0.00727136,7.17E-05,0.002161517,0.004298665,-0.004793331,0.006024293,0.003520985,0.004264232,-0.001356131,-0.005201181,0.004445167,0.002692103,0.007308441,-0.000816251,-0.001924092,0.004000603,-0.001384325,0.005869284,0.006011374,0.00396696,0.004017509,-0.001536833,0.007294877,-0.001204332,-0.001060025,0.00373958,0.005669484,-0.003949137,0.007456414,0.001847452,0.001285771
0,-0.007288239,0.007748035,0.005854239,-0.002939601,-0.002693988,0.002838794,-0.004070888,-0.000605997,-0.002764415,0.004841012,-0.004618052,-0.007692939,-0.006596539,0.003479209,-0.007190071,0.0069413,-0.001219864,0.000858623,0.001366389,0.000176293,0.007141089,-0.002923401,0.002884947,-0.001152909,0.002342962,-0.002274632,-0.007251441,-0.001975559,0.002061541,0.00137719,0.001441878,0.001115146,0.00069083,-0.002081491,-0.004903656,0.000207493,-0.005136997,0.005284832,0.007165222,-0.002114369,-0.007649833,0.005986929,0.001571604,-0.006994967,0.002603365,0.000206229,-0.005422866,-4.79E-05,-0.002210648,-0.003187321,-0.005239793,0.002563664,-0.007578058,-0.003274091,-0.004260844,-0.001227127,0.00776569,0.007159246,0.006384414,0.000942281,0.007627033,-0.005034382,0.001814235,-0.002328875,0.000783457,-0.006356617,0.003483601,0.001536431,-0.00731137,-0.006921009,-0.007356883,0.003175006,-0.004463832,0.004356584,-0.0065151,-0.004017128,0.005852838,0.002343675,0.007012876,0.006101355,-0.007549824,-0.003148653,-0.002178623,0.004907743,0.001352539,0.001487541,-0.000836813,0.004244426,-0.007477506,-0.006011115,-0.00744177,-0.005273094,-0.000831182,-0.007052882,0.003180624,0.005469603,0.004055045,0.003963471,-0.000293893,0.007361748,0.007693417,-0.003845439,-0.002287667,0.000694928,0.00654961,0.001673801,0.006911558,0.000987737,-0.00462711,0.005703677,-0.002294464,0.003741884,-0.007654009,-0.00724602,0.002022075,-0.000338263,0.000120268,0.002493236,0.004883806,-0.002795209,-0.001100121,0.003524929,-0.005752791,0.004965747,-0.001409565,-0.006471981,-0.000630765,-0.001616311
0,-0.007110702,0.006393576,-0.004058085,-0.007637126,-0.002980686,-0.005671422,-0.003575354,0.001151662,-0.006356959,0.007301831,0.001475587,0.001154658,-0.004277704,-0.006836468,-0.003669516,-0.005303985,-0.003811334,-0.003874308,-0.006531827,-0.004572848,0.002034828,-0.00197341,-0.005706243,-0.005612061,-0.003801601,0.006642642,0.004109448,0.006612799,0.007253073,-0.006801304,-0.005258125,-0.00389963,-6.32E-05,0.006411061,0.002982995,0.001883305,-0.00425356,-0.005303408,-0.000948634,-0.001673296,0.006722855,0.00780065,0.006254454,0.003007523,0.005326953,0.006030303,-0.005135785,-0.003237447,0.002004718,0.002964673,-0.003536795,0.004753888,0.004234702,0.000601022,-0.001063959,-0.007686567,0.007612622,0.007036869,0.000792986,-0.004756279,-0.002394793,-0.003093992,0.000642758,-0.003877925,-0.000228111,0.007700935,0.001575194,-0.00183971,-0.001525764,-0.005210078,0.003897573,0.006223171,-0.000977838,0.003576212,0.003445495,0.007050645,-0.002267771,0.004864981,-3.39E-05,-0.001468173,0.006978581,-0.004299824,-0.003713655,-0.002524665,-0.007068932,-0.004385333,0.001110116,0.002179152,-0.006428638,-0.006596231,0.00074589,0.002852609,-0.004089004,0.006689461,-0.000431349,-0.003513599,0.00306344,0.006893773,-0.000860856,-0.006114591,-0.003521219,0.003342783,0.002030948,0.004315274,-0.000412543,-0.007004757,-0.003315386,0.006983958,0.003891556,0.001678248,0.001908445,0.003450575,0.007058218,0.006352461,0.003926171,0.002713205,0.003854602,-0.004009876,0.001371671,-0.002869114,0.006666851,0.005066779,0.003745426,0.006970351,-0.005924528,0.001314451,-0.001833946,-0.006189707
0,0.001166756,0.003017395,-0.00499977,0.0056215,-0.007356903,0.002764224,0.002914595,-0.003044958,0.002060236,0.003224904,-0.007033643,-0.000241521,-0.00300213,-0.007630103,0.005334988,0.005922583,-0.007061174,-0.006947613,0.00574301,0.004452433,0.004716127,-0.006308487,-0.00678591,-0.007212092,-0.005934864,0.000464061,0.005304478,-0.002808485,-0.00641187,0.003234701,0.005645328,-0.003073432,-0.00685435,-0.006571189,-0.006305532,0.002750614,-0.003609657,0.000167801,-0.004478342,-0.002281305,0.000205778,0.002907829,-0.007445705,0.002418601,0.006367565,-0.00535473,0.004111474,0.002368073,-0.007464969,-0.005690506,0.004642407,-0.003449508,-0.006045401,-0.000805822,0.003982024,-0.005837602,0.000541935,-0.007692897,-0.006165698,-1.75E-05,0.004397652,0.004181727,0.006730492,0.000325199,-0.007342059,-0.004417095,-0.007625318,0.007120268,-0.0059701,-0.007196139,0.001052749,0.002104982,-0.001378789,-0.000841189,0.002104581,-0.000540343,-0.005007283,0.006895319,0.003960345,0.002440082,0.007172321,-0.001357839,-0.005871569,0.003470078,-0.004350203,-0.002922551,-0.001706276,-0.001412454,0.007219282,-0.00558405,-0.001139873,0.002930564,-0.004077043,0.003351059,-0.007479362,-0.004374387,-0.006889532,-0.00713924,-0.000281079,0.004621287,0.001397918,-0.003920177,0.004537561,-0.001676596,-0.006110615,0.007401609,0.006464022,-0.006867403,0.006156698,-0.007555942,0.002616043,-0.002648565,-0.005696109,0.000387015,0.005225899,-0.000712887,0.006480668,-0.007673826,0.001476021,0.006811396,0.001462318,-0.004282965,-0.002448979,-0.00274149,0.000774835,-0.005800531,-0.00097253,-0.004581926
0,-0.002347605,0.007644685,0.006307469,-0.001393085,0.001189373,-0.000831325,0.006348657,-0.001288632,0.006402297,-0.005728986,0.006772823,0.005729736,-0.004211981,-0.005210754,0.007131357,-0.000963517,0.001940708,-0.002576736,-0.001138201,0.003537251,0.003407036,-0.000883067,0.000281543,-0.004652332,-0.005203439,-0.003770936,-0.001259607,-0.001623711,0.000606786,-0.00228202,0.00405095,-0.000579328,0.002618766,-0.007012773,-0.000417491,0.007352533,-0.000297784,-0.007325141,-0.005675802,0.001304359,0.003907434,0.004853708,-0.004289352,0.001170565,-0.006239887,0.002404477,-0.001674024,-0.005620333,-0.001159058,0.001613304,-0.004453652,0.006741642,-0.004471891,0.005933644,-0.003027666,-0.000612736,0.003913879,0.006003008,-0.00116573,-0.007577417,0.00361137,0.004937055,0.003848946,-0.001367939,0.005256866,0.004475359,-0.002164181,0.006382693,0.002471536,0.001657636,0.007033717,0.002952347,0.003986811,-0.005688473,-0.003605618,0.004267179,0.004278853,-0.007678473,-0.003753728,0.00122916,0.002828786,-0.000289233,0.004189676,-0.00056571,0.001753493,-0.002578517,-0.007045648,-0.000583425,-0.001052369,-0.001251895,-0.002270807,0.001187911,-0.007795562,-0.002444733,-0.003292766,0.002104447,0.000121882,-0.001393043,-0.006180578,0.002984026,-0.001751783,0.004346268,-0.0042379,-0.002668147,-0.004522918,-0.002323631,-0.003471968,0.007590951,-0.007046811,0.003618563,0.002557012,0.003930379,-0.001409706,-0.00041637,0.007394121,0.006818038,-0.0059461,-0.001603877,-0.001002397,-0.001129092,-0.005084057,0.001920474,0.004967182,0.000201222,-0.007669537,0.00407617,0.004255051,0.001064733
0,0.006959586,-0.007439108,-0.004650809,-0.006905128,0.007269003,0.006645145,0.003998446,-0.007562593,-0.005329201,-0.005225741,-0.002564235,0.004994169,-0.006281708,0.00449189,-0.002572805,-0.001097991,-0.005839897,-0.007161268,-0.007268721,-0.001886302,-0.005125507,0.001355878,0.000342735,-0.006575081,0.007287332,0.004737503,0.007746207,0.001820046,0.005226136,0.003861565,0.004150888,0.007426777,0.000415628,-0.001446907,0.007480479,0.001630165,-0.006687891,0.00450193,-0.007590633,-0.005711872,0.00194562,0.006331471,0.001943464,0.002249238,0.001459749,0.002257491,-8.03E-05,-0.002764898,0.00698151,-0.006187872,0.007494568,-0.002443853,-0.000920946,0.000735071,-0.000723682,0.005028135,0.005287641,0.002243476,0.003626837,-0.004183566,-0.003507269,-0.005151558,0.004325531,-0.004252556,-0.004491382,0.001045076,0.001434099,-0.005477287,0.007183237,-0.000969388,0.005289821,0.005052459,0.004758468,-0.005048756,0.000601366,-0.001153784,-0.005841428,-0.002468068,0.000744963,0.004884651,-0.001889288,-0.001118717,-0.001785758,-0.003034964,-0.000369907,-0.005320581,0.000645077,0.004278519,-0.000833341,-3.01E-05,0.000439835,-0.002153665,0.003951287,0.004119219,0.007175215,0.006611716,-0.001009594,0.006899312,-0.007387844,-0.006895618,0.002004853,0.005122333,0.004644897,0.000421454,0.007704189,-0.000677213,0.005568448,0.003214517,-0.006283023,0.004196351,0.005756239,0.004362533,0.003187955,0.000310861,-0.00364127,-0.000836182,0.00680503,-0.005943002,0.00410981,0.000831306,0.003771273,-0.001394631,0.006175444,0.004021721,0.004661215,-0.002364691,0.003868254,0.005239651
0,0.006324376,-0.006961922,0.000651498,-0.004849379,0.003704474,-0.005931671,-0.004723695,0.005884821,-0.004790369,0.006519832,-0.002943152,-0.003647815,-0.000933955,-0.005845974,-0.004240437,0.006200424,0.001675498,0.001028854,0.002751764,0.006550882,-0.002095445,0.00115696,0.004580578,0.002148992,-0.00514749,0.002510525,0.002502868,0.007042018,-0.00726881,-0.001341237,-0.002756589,0.000587363,-0.005507227,-0.001134585,0.001712924,-0.001948836,0.001579213,0.002766108,0.005334459,-0.005598333,0.00712727,0.003568669,-0.004314126,-0.005719373,0.004840904,0.001235012,0.000911452,0.001676143,-0.002855102,0.000100257,0.003918781,-0.00713029,-0.00084705,-0.003031679,0.001412519,-0.005511438,0.003624687,-0.003956123,-0.005255226,-0.004479666,0.00035068,-0.003947206,-0.007811782,0.005177927,-0.001370373,-0.003415068,0.004531957,0.005499581,-0.003561819,-0.005932928,-0.001533829,-0.005447936,0.002946671,0.003266164,-0.005425646,-0.005123252,-0.007792179,0.004771929,-0.001054548,-0.006798672,0.006962574,0.006805696,0.003532052,-0.002623396,-0.004198034,0.002465553,-0.00305067,-0.00254977,0.002422218,0.00129094,-0.002015693,0.00377305,-0.000154754,-0.005914876,-0.003103753,0.004426995,0.004936405,-0.000246308,0.002758161,-0.000983778,-0.005559998,0.005760208,-0.00766611,0.00667976,0.001702447,-0.00519462,0.002129012,0.00350779,0.002794813,0.007377069,-0.000497445,-0.004749293,-0.006269267,0.006474016,0.00041141,0.005026627,0.005653793,0.006315386,-0.003152357,0.002450833,-0.003101144,-0.005496575,-0.006167374,-0.001461149,-0.006190293,-0.000701267,-0.001255252,-8.10E-05
0,-0.004365503,-0.006806362,-0.000130621,0.007041601,0.007172899,0.001338264,0.001142697,-0.005470973,0.003478794,0.006950507,0.005034174,0.007406196,-0.001269018,0.003052031,-0.001605923,-0.006776499,-0.001288215,0.004671949,-0.005388531,0.004604347,0.000359641,-0.001404334,-0.007336494,0.002239187,-0.007441801,-0.003916702,0.003812872,0.001508887,0.002410581,0.007147002,-0.000470836,0.00162976,-0.003464192,0.002865119,-0.002367389,-0.005872592,0.004359053,0.003152381,-0.005117374,-0.001275245,0.005916415,0.003167976,0.000853538,-0.000345823,-0.003286724,0.00542724,-0.007509931,0.006941773,-0.0065849,-0.000411847,0.005601469,0.005207185,0.003826845,-0.000963281,0.000539797,0.006648811,-0.002279375,-0.004242114,0.001824469,-0.006421708,-0.002475265,0.006090337,0.005471794,-0.000666874,0.002694643,-0.000494715,0.002758635,0.001947757,-0.006090873,-0.007726032,0.006312855,0.003641765,-0.007510833,0.006501792,-0.006365642,0.00663994,-0.001052273,0.004357549,-0.000562894,-0.005635334,0.003399571,-0.004889325,0.001740117,0.006060946,-0.003820503,0.005415984,-0.005990463,-0.00567607,-0.004046908,-0.000694063,0.004254077,-0.002997742,0.001356097,-0.002455454,-0.005416661,0.004141272,-0.002921814,-0.006681816,0.003059292,0.007416764,-0.003673286,-0.000978972,-0.006576845,-0.001079716,0.002543468,0.002482615,-0.000934404,0.007029655,-0.003805561,-0.000245019,0.000476949,0.003493321,0.004412378,0.002556492,-0.006332848,0.006289099,-0.000947585,0.004726224,0.002781672,0.000593709,0.001915777,0.002040147,0.00594269,0.004085657,0.006353303,0.007404777,0.006563459,0.001810453
0,0.003014249,-0.004530522,0.003724136,-0.006142694,-0.0061058,-0.004730548,0.00340033,0.000265946,-0.005972814,-0.003283455,0.006126757,0.007387435,0.004336607,-0.005077019,0.004701929,0.000997114,0.005748676,0.006730944,-0.004665264,0.002586915,0.004691792,-0.004469972,0.005433792,0.007730573,0.004707125,-0.005453895,0.003933466,0.000627371,0.006036417,0.00615677,-0.001662667,0.000326626,0.006568486,0.007162839,-0.002357858,0.004442558,0.003677317,0.002010073,-0.005829927,0.001475008,-0.007541622,0.005399774,0.000391743,-0.003542524,-0.005253146,-0.003345227,0.001925628,-0.004661991,-0.007049476,0.004142782,-0.003234139,-0.005569372,0.000294813,0.006892979,0.007761838,0.004914976,0.004301664,-0.004114555,0.00371418,-0.000931822,0.006531212,0.004091593,0.006067954,-0.005332075,-0.005936555,-0.003918089,-0.004363712,-0.001402129,0.00186326,0.005511925,-0.003904961,-0.003536745,0.005339232,0.003644036,-0.006064788,0.004126014,0.005769913,0.004094129,-0.00281108,-0.007125416,0.00430121,-0.000155638,0.000351114,-0.002848689,0.006480848,-0.003555452,0.001038436,0.004887465,0.001921414,0.001331893,-0.006759893,-0.004510519,0.007437076,0.003401506,0.006204597,0.0034547,-0.005591859,0.006802063,0.006756566,0.007550617,0.005313011,-5.91E-06,-0.004287652,0.006304986,0.006901326,0.004942787,-0.004182383,0.004606239,-0.000501826,-0.005807139,-0.001570595,6.09E-05,-0.000120515,0.000850108,0.006410341,0.004768947,-0.006732753,-0.002546612,-0.005130938,-0.00333796,-0.005241832,-0.004536619,-0.001679834,0.00288642,0.005557209,0.000766847,-0.0042947,0.004710184
0,0.000382269,0.001543185,0.006900232,-0.000885763,-0.005322984,-0.003492587,-0.005923961,-0.005092968,-0.00086032,-0.006429166,0.007374982,-0.006174989,0.002059493,-0.000416599,-0.002143132,-0.004224409,-0.006037908,-0.004895131,0.007465027,0.003984153,0.002035077,-0.007256884,-0.005816373,0.006886212,-0.000685884,-0.003486655,0.001691343,-0.007589451,-0.001369077,-0.005136909,-0.00345665,0.001074369,0.003366961,0.004375062,-0.002221411,-0.000523768,0.0058373,0.003460991,0.001145609,0.006793187,0.005667605,0.001083922,0.005949792,0.002962138,-0.005239586,0.000257755,0.006420113,-0.007790906,0.00167889,0.004535718,0.007743025,-0.000586561,-0.002647609,-0.005912758,0.00702975,0.004142705,-0.005310078,-0.006391153,-0.00162226,0.001260533,0.00329154,0.002353463,-0.002430485,0.000447385,0.000751653,-0.007564526,-0.000339936,0.006769177,-0.007370056,-0.004921344,-0.005287392,0.001139582,-0.005969503,0.005457101,0.005160117,-0.002423368,0.00081037,-0.000704103,0.002243772,0.001991179,-0.005400048,0.002880439,0.004434282,-0.001855556,-0.003214404,0.003567127,-0.002949074,-0.002121793,0.00400596,-0.002784958,-0.007483056,0.002089079,-0.005669975,-0.004785947,0.007783107,0.003644381,0.005626447,-0.006891433,-0.000666506,-0.007673195,0.003087482,-0.005288063,0.006702836,0.002592214,-0.003356363,0.000456192,0.004805645,-0.001649078,-0.003695214,-0.005981661,0.005093947,0.006925224,0.003891375,-0.004386951,0.004125636,-0.000557361,-0.007417078,-0.004520752,0.002853577,-0.000556291,-0.003836068,-0.002060377,-0.004727206,-0.002422548,0.001042871,-0.000627252,-0.001488253,-0.006076068
