0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.439267207,0.336536955,0.223070905,0.092781476,-0.057025724,-0.051926597,-0.090935468,-0.035282694,0.00334929,0.007554915,-0.049826323,-0.201316506,0.086387612,0.094441742,0.004303146,0.009140175,-0.094280862,-0.197037811,-0.010015827,0.107764003,0.058179072,0.010607884,0.028685133,0.117403984,-0.054505531,0.033298685,-0.014340429,-0.157735995,-0.141765398,0.000397996,-0.072002666,0.00717589,0.008504631,0.039898864,0.064838734,-0.038532883,0.012749171,0.112088105,0.016671713,-0.083831918,-0.072789506,0.113355959,0.08833025,-0.046771145,0.00221116,-0.03928694,-0.030969477,0.016137968,0.006675395,-0.073896242,0.01173904,-0.048860821,0.053181508,0.003539697,0.099636565,0.051725699,-0.104283696,-0.015466182,0.093395609,-0.024984306,0.004031104,-0.062152642,0.035673886,0.006750624,0.007895644,0.047146202,0.009262322,0.062543058,-0.053263443,-0.006966052,0.035675742,-0.075248671,-0.033701089,-0.079963973,0.014251292,-0.01338358,0.083485236,0.029732982,-0.042433328,-0.03024421,-0.008777812,0.08467583,0.033494501,-0.030755452,0.024924784,-0.086164029,0.058708195,-0.022605169,-0.032669312,0.008493453,0.028755266,0.047046121,0.065025677,0.047770258,-0.005366079,-0.052452608,0.037243825,0.014920641,0.047242161,-0.007946966,0
0.482772642,0.308484427,-0.009681455,-0.127308139,0.062187929,-0.017626985,-0.115955556,0.106487527,-0.037891395,0.184808252,0.019263984,-0.078569634,0.083323272,0.132442517,0.036241824,0.031084894,0.046887708,-0.081724249,-0.013630316,0.058557505,-0.008692236,0.013963422,0.092206961,0.049775598,0.015357037,0.012378297,0.16387162,-0.118293296,-0.098819986,0.019996722,0.109472286,0.077204715,-0.030534902,0.182290635,0.086655657,0.118165739,0.010956514,-0.001988252,0.060405269,0.034633714,-0.123379286,0.047983339,-0.014534908,-0.120643496,0.025887931,-0.080744704,0.065797369,0.012516267,-0.023205702,0.024845796,-0.032797508,-0.049161671,-0.08511117,-0.024824486,0.037729575,-0.055985097,-0.092017388,-0.031695061,0.040580857,0.048129473,-0.004751403,0.008926498,-0.034947111,0.023282843,-0.075552173,-0.017661991,0.002520517,-0.043921021,-0.03933124,0.0592088,-0.02536361,-0.013256793,-0.003916724,0.005337441,0.042399912,0.026544017,0.023332019,0.031038559,-0.029107041,-0.033059317,-0.060433132,0.019581982,-0.063809936,0.005598327,0.054516397,-0.046803884,0.120954217,-0.047862991,-0.051033589,0.030873458,-0.084114555,-0.018996449,-0.050549984,-0.053551319,0.011377548,-0.088650071,0.065962361,0.037627418,-0.031055306,0.057334328,0
0.365448988,-0.143600274,-0.116811733,-0.113731431,0.015532987,-0.098975892,-0.033660751,-0.164243405,-0.04342565,-0.180604369,-0.022604832,0.088196102,0.006486367,-0.052860203,-0.023356567,-0.047466299,-0.15727848,0.007932019,0.011004514,0.004481463,0.144934347,0.052926796,-0.046358854,0.053347316,-0.060717278,0.012921607,-0.019986425,-0.062405653,-0.039577295,0.030587503,-0.062198854,-0.113887166,-0.059144836,0.0346427,-0.021575216,0.047717384,0.000454953,-0.04330716,-0.05124201,-0.126480797,-0.084357082,0.024047398,-0.003752353,-0.135136318,0.038202204,-0.048901666,0.103426237,0.057905119,-0.066879391,0.170528333,-0.053209637,-0.022776393,0.055898531,0.025165097,0.030628402,-0.018086439,-0.008972898,0.017924395,-0.06101625,0.076279911,-0.015326082,0.08570369,0.038531867,0.003543285,0.026658133,0.06186951,0.044325203,-0.094557242,0.085972441,0.040263271,0.056700609,0.069877645,-0.022009941,-0.026319195,0.043215428,0.020924587,0.043311767,-0.021280372,0.048981214,-0.024295796,0.000960635,-0.120494565,0.010113818,-0.042780996,0.016688785,0.112911662,-0.020007643,-0.129030429,-0.004468139,-0.076880111,-0.01838476,-0.068459789,-0.017643761,-0.012184497,0.072235148,0.020605831,-0.011106405,0.049489662,-0.082209581,0.060609767,0
0.40287172,-0.102683587,0.047879232,0.105731129,-0.205230449,0.084837379,-0.085337415,-0.00474645,0.192348113,0.169549032,-0.08590265,-0.067902779,0.078210088,0.015501908,-0.003292784,0.003290113,0.173383364,-0.061761806,0.00689227,0.194063888,0.136087553,-0.067815393,0.095386843,-0.15279716,0.010811674,-0.034860037,-0.007090815,-0.058370724,0.048087662,0.02245661,0.098609353,0.027050689,-0.068284173,-0.000940306,-0.12446854,-0.005042029,-0.089738023,0.001448734,-0.16452815,-0.144090865,0.06198992,-0.088105659,0.002487254,0.055406751,0.040274486,0.036950357,-0.009709882,-0.037690959,-0.091738203,0.009995516,0.053738354,-0.032971407,-0.006020167,0.01954496,-0.052158734,-0.048784618,0.017736345,-0.032237999,-0.000104827,0.013285262,-0.037885332,0.030332063,-0.049099558,0.027175668,-0.008417232,-0.002307172,-0.078743842,-0.07679387,0.021262736,0.1571355,0.014502282,0.027963495,0.049762906,0.011319325,-0.05118224,-0.085166345,-0.074612263,0.079951859,-0.005347259,-0.012184674,0.02941092,0.004608865,0.002902484,0.092189385,-0.007345785,0.036251021,0.009603412,0.051511045,0.032592577,0.063357809,0.057372564,0.006569598,0.000392473,-0.03934321,0.000614291,0.063833153,-0.042010066,0.017855502,-0.002461363,-0.039692047,0
0.461798807,-0.044203977,0.096586261,0.044707387,0.186713984,0.03744034,-0.037335113,-0.02052308,0.047063274,0.325191809,-0.071050154,0.040126357,0.061686103,-0.056470954,-0.012929005,0.130961774,0.149877549,-0.061226567,0.092511708,-0.010233337,-0.122281733,0.038532414,0.044792948,-0.090792285,0.202258456,-0.123479052,0.061261335,0.066078938,0.022124909,0.055175494,-0.038665072,-0.063123505,-0.021707573,0.091409962,-0.152536232,-0.022988987,-0.047393202,-0.024104444,-0.020118815,-0.003242337,0.018470598,0.075907719,0.053291355,-0.017720583,-0.046409914,0.026833072,-0.00480022,0.094267422,-0.061758778,0.03000331,0.058039207,-0.063087724,-0.043423718,0.034263459,0.068145891,0.021143041,-0.054213383,0.0694054,-0.006336181,0.034569286,-0.024109735,0.059102189,0.058528718,-0.068277251,0.017295178,0.003519403,-0.001616755,-0.066578582,0.021151269,-0.081378933,0.057609708,0.017498784,0.008525354,-0.028150272,0.015032982,-0.021026992,-0.021927773,0.051413988,-0.035521422,0.018725367,-0.022449748,0.040176318,-0.083966589,-0.03491319,-0.000235258,-0.002703211,0.05463151,-0.016457797,0.01327299,-0.031090018,0.047542902,-0.001261149,-0.061845301,0.010049614,0.090385646,-0.027813219,0.006721344,-0.046430748,0.020002992,0.03539459,0
0.43552322,-0.117162444,-0.127150734,0.004545032,0.043444476,0.120829368,0.077321692,0.065436261,0.145556415,-0.019480714,0.101294745,-0.071201384,0.078595346,0.147408615,0.088313975,-0.076977862,-0.035504615,-0.085711907,-0.096951077,0.044832401,0.063920167,-0.109637492,0.049403507,-0.132856516,0.047178143,0.16177742,-0.073104599,-0.028627692,0.120006013,-0.067095058,-0.038707865,-0.071863102,0.010802449,-0.062217011,-0.005085924,0.024484484,0.013046001,-0.032041788,-0.109521007,0.079712771,0.024942023,-0.028164881,-0.020351752,0.076814608,-0.005376204,-0.025857433,0.054795283,0.076363185,-0.005100791,0.104202755,-0.148321286,-0.007874882,0.041805003,0.06623657,0.043711087,0.01127279,-0.013661518,0.05777742,0.029510651,0.065400199,0.053174224,0.021887607,-0.102364394,-0.12179072,-0.021498197,0.074275062,0.03380584,0.044811775,-0.009649532,0.014849702,0.027200942,0.096848296,0.004155502,0.042584326,-0.070909579,0.174011427,0.050509964,-0.065579823,0.084125518,0.052646401,-0.02245853,0.012693434,-0.02211563,0.034399015,-0.054440411,-0.034825656,0.046052031,0.027716038,0.019195644,0.036892605,0.032277002,0.006162789,-0.004077014,-0.010643637,0.001822513,0.005259302,-0.040578083,-0.030969129,-0.041000847,-0.001360589,0
0.419535002,0.163733321,0.149005792,-0.061087973,-0.098113234,-0.071129185,-0.255946453,-0.042431567,-0.035181275,0.08812121,-0.030299432,-0.23689729,-0.074301017,0.015470934,0.074536969,-0.007379253,0.083151402,0.089471053,-0.054351277,0.098261568,-0.008011017,0.100360816,0.06049952,-0.095646701,0.005683643,0.189229436,-0.068186737,0.041867318,-0.030199751,-0.043413949,-0.053779296,-0.047520204,0.009747135,-0.059312003,0.019366607,0.035796915,-0.060363997,-0.041912008,-0.003106506,-0.051696869,-0.024124329,0.039586478,0.001476959,0.049219754,0.004098496,0.000808913,-0.053937023,-0.060975557,0.05800108,0.023570332,0.0089317,-0.0400358,-0.001835808,-0.02774444,0.038359394,0.015137053,-0.11406909,0.042355309,-0.126212638,0.007743057,0.131750506,0.032611011,0.080517228,-0.065482981,0.125265915,0.022717749,-0.105840802,0.053316702,0.021754741,-0.077054924,-0.027398474,0.039727732,0.022547031,-0.075715311,0.004892063,0.001648347,0.04447815,0.106738892,-0.032434022,-0.042257841,0.012260676,-0.062557201,-0.087879806,0.100458267,0.07485637,0.076164483,-0.027144494,-0.06817549,0.004572515,0.005661916,0.020818991,0.022029518,0.113146493,0.041265098,-0.006182856,0.025272625,-0.025147837,0.062791942,0.031007081,0.024608455,0
0.340939777,-0.164189418,-0.018845087,0.028613829,0.163430442,-0.074182383,-0.092034333,0.103940371,0.114008036,0.033807492,0.043370018,0.198481626,-0.038692936,-0.134997379,0.146071032,0.01614473,0.005050418,-0.137509144,-0.102214576,-0.006657386,-0.046361572,0.042814045,-0.01906034,0.038888025,0.013252995,0.083251727,-0.056174191,0.008675281,-0.013981478,0.057515581,0.077884171,0.07031996,0.131324488,-0.105752111,0.044495295,0.098971636,0.068236551,0.038994701,-0.082845614,0.127394243,0.111141363,-0.03511552,0.010956135,0.027716825,0.020503309,0.057285971,0.022486981,0.014100588,0.00465582,0.052230633,0.062768808,0.001851524,0.006671698,-0.057742944,0.095358509,0.038223977,0.05176028,-0.104454945,0.004298497,0.067188316,-0.003412348,-0.108552751,0.026559387,0.001822082,0.053926149,0.040382881,0.061629836,0.061612523,-0.034292615,0.098762067,-0.061349764,-0.011528098,0.053206584,-0.056522525,-0.021996778,0.102925433,0.002328862,0.007961514,0.023560252,0.019236071,0.188971467,-0.053382578,-0.021019401,-0.061956297,0.087560456,-0.013398675,0.098318231,0.035154887,0.046464336,0.021653352,-0.03179004,-0.019726739,-0.047368346,-0.010513835,-0.108956836,-0.082421945,0.008549894,-0.005086647,-0.019031149,-0.05652693,0
0.436410955,0.089921244,0.164565244,0.130740173,0.045959557,0.101557667,-0.069168815,-0.080372298,-0.14495733,0.145950112,0.015396292,-0.00664844,-0.063739824,-0.070372613,0.181703032,0.080671587,0.089073429,0.039895283,0.061326975,-0.024956049,0.016513026,-0.038477206,-0.242482041,0.013087093,0.047461552,-0.013322719,-0.059807688,0.09232727,0.04151069,0.045832825,0.01370173,0.017586059,0.040226741,-0.081833669,0.026496174,0.100344006,-0.005377505,-0.022879655,-0.073206366,0.08642644,0.124005647,0.005551278,-0.071265172,0.01778944,0.034078455,0.036403382,0.02110145,0.020593155,-0.048809978,-0.042413197,-0.035676905,0.083025437,-0.043772206,-0.044932593,0.024486083,0.072764002,-0.050826181,0.063868974,0.038219343,-0.001177697,-0.004271131,0.012279899,-0.04031596,-0.033111932,0.076314486,-0.049707151,0.057056538,0.039099101,0.019435186,0.067944405,-0.055865956,0.097349717,0.015591252,-0.022095727,0.035680117,0.07881358,-0.008683355,-0.01894103,0.055759121,-0.049367584,0.007753356,-0.069216448,0.091271078,0.033126697,0.064782684,-0.009012129,-0.017518179,-0.02323997,-0.018265204,-0.103618878,-0.038166528,0.028286323,-0.014758588,0.083453752,0.022702256,0.015476997,-0.035664761,-0.009407609,-0.003359338,0.049426464,0
0.422813867,-0.055893519,-0.109057699,0.209991142,0.066876342,0.265916095,0.050155745,0.038640381,-0.033324399,0.054156637,0.140221079,-0.00809618,0.005858408,0.051033097,0.155497685,0.144930628,0.024023889,0.004985301,-0.060407896,-0.001600772,-0.041602157,0.058566376,-0.007629528,-0.067767814,-0.035951506,-0.079818336,-0.038544663,0.000362009,-0.002022159,-0.090005668,-0.127867118,0.06958858,-0.014465334,0.026472125,-0.106781466,-0.094128148,-0.017088202,-0.069873428,0.01077662,-0.031061988,-0.101320354,-0.147579869,-0.019452436,-0.099903732,0.059225609,0.028970475,0.009508587,0.038833976,-0.006359586,-0.041261419,-0.101325056,0.066966566,0.085223108,0.017793925,0.097872138,-0.097474399,-0.056073356,-0.104071714,0.108769849,-0.037075625,0.011535865,-0.035825116,0.010128607,-0.022256003,0.086177683,0.027933848,-0.097824461,-0.009301534,-0.015763578,-0.064621184,0.007340665,-0.031735416,-0.139918339,0.028350259,0.005038951,-0.014418478,-0.041530805,0.006479747,-0.107688696,-0.02355579,-0.006579904,0.035508816,0.075172116,0.073620318,-0.041734201,-0.037336602,-0.142877885,-0.073547099,-0.023914921,-0.05092467,-0.094966596,0.021460207,-0.072899265,0.009732787,-0.02940213,-0.001063699,0.042610533,0.031461864,-0.001862126,-0.034170576,0
